Employee ID,Application,Entitlement Name,Entitlement ID,Access Level
C574062,Compliance Training,CT-AnnualCert,CT001,Execute
C574062,General Ledger,GL-JournalEntry,GL001,Write
C574062,General Ledger,GL-JournalApprove,GL002,Approve
C574062,General Ledger,GL-AccountRecon,GL003,Write
C574062,General Ledger,GL-TrialBalance,GL004,Read
C574062,Financial Reporting,FR-MgmtReports,FR001,Read
C574062,Budget System,BS-BudgetEntry,BS001,Write
C574062,Budget System,BS-Forecast,BS002,Write
C574062,Budget System,BS-Variance,BS003,Read
C574062,Accounts Payable,AP-InvoiceEntry,AP001,Write
C574062,Accounts Payable,AP-PaymentRun,AP002,Execute
C574062,HR Portal,HRP-TeamView,HRP010,Read
C574062,Compliance Platform,CMP-USRegulatory,CMP010,Read
O381326,Active Directory,AD-Login,AD001,Read
O381326,Active Directory,AD-Email,AD002,Read
O381326,Active Directory,AD-Intranet,AD003,Read
O381326,HR Portal,HRP-SelfService,HRP001,Read
O381326,HR Portal,HRP-TimeEntry,HRP002,Write
O381326,Compliance Training,CT-AnnualCert,CT001,Execute
O381326,General Ledger,GL-JournalEntry,GL001,Write
O381326,General Ledger,GL-AccountRecon,GL003,Write
O381326,Financial Reporting,FR-MgmtReports,FR001,Read
O381326,Financial Reporting,FR-RegReports,FR002,Read
O381326,Financial Reporting,FR-Consolidation,FR003,Execute
O381326,Budget System,BS-BudgetEntry,BS001,Write
O381326,Budget System,BS-Forecast,BS002,Write
O381326,Accounts Payable,AP-InvoiceEntry,AP001,Write
O381326,Accounts Payable,AP-PaymentRun,AP002,Execute
O381326,Compliance Platform,CMP-EURegulatory,CMP011,Read
F566572,Active Directory,AD-Login,AD001,Read
F566572,Active Directory,AD-Email,AD002,Read
F566572,Active Directory,AD-Intranet,AD003,Read
F566572,HR Portal,HRP-SelfService,HRP001,Read
F566572,HR Portal,HRP-TimeEntry,HRP002,Write
F566572,Compliance Training,CT-AnnualCert,CT001,Execute
F566572,Trading Platform,TP-FXTrading,TP001,Execute
F566572,Trading Platform,TP-RatesTrading,TP002,Execute
F566572,Trading Platform,TP-CreditTrading,TP003,Execute
F566572,Trading Platform,TP-EquityTrading,TP004,Execute
F566572,Risk Analytics,RA-MarketRisk,RA001,Read
F566572,Risk Analytics,RA-VaR,RA002,Execute
F566572,Risk Analytics,RA-StressTest,RA003,Execute
F566572,Treasury Management,TM-Liquidity,TM002,Read
F566572,Treasury Management,TM-FundTransfer,TM003,Execute
F566572,Treasury Management,TM-CapitalAlloc,TM004,Write
F566572,Bloomberg Terminal,BT-MarketData,BT001,Read
F566572,Bloomberg Terminal,BT-Analytics,BT002,Execute
F566572,HR Portal,HRP-TeamView,HRP010,Read
F566572,HR Portal,HRP-BudgetView,HRP012,Read
F566572,HR Portal,HRP-HiringApproval,HRP013,Approve
F566572,Compliance Platform,CMP-USRegulatory,CMP010,Read
Y954208,Active Directory,AD-Login,AD001,Read
Y954208,Active Directory,AD-Email,AD002,Read
Y954208,Active Directory,AD-Intranet,AD003,Read
Y954208,HR Portal,HRP-SelfService,HRP001,Read
Y954208,HR Portal,HRP-TimeEntry,HRP002,Write
Y954208,CRM Platform,CRM-ClientView,CRM001,Read
Y954208,CRM Platform,CRM-DealPipeline,CRM003,Write
Y954208,CRM Platform,CRM-Reports,CRM004,Read
Y954208,Credit Analysis System,CAS-CreditView,CAS001,Read
Y954208,Credit Analysis System,CAS-CreditApprove,CAS003,Approve
Y954208,Credit Analysis System,CAS-LimitSet,CAS004,Write
Y954208,Transaction Banking Platform,TBP-CashMgmt,TBP001,Read
Y954208,Transaction Banking Platform,TBP-TradeFinance,TBP002,Read
Y954208,Transaction Banking Platform,TBP-Payments,TBP003,Execute
Y954208,Transaction Banking Platform,TBP-Custody,TBP004,Read
Y954208,KYC System,KYC-ClientDueDiligence,KYC001,Read
Y954208,KYC System,KYC-RiskRating,KYC002,Write
Y954208,HR Portal,HRP-TeamView,HRP010,Read
Y954208,HR Portal,HRP-Approval,HRP011,Approve
Y954208,Compliance Platform,CMP-USRegulatory,CMP010,Read
Y954208,Contract Management,CM-ContractDraft,CM001,Write
Z948805,Active Directory,AD-Login,AD001,Read
Z948805,Active Directory,AD-Email,AD002,Read
Z948805,Active Directory,AD-Intranet,AD003,Read
Z948805,HR Portal,HRP-SelfService,HRP001,Read
Z948805,Compliance Training,CT-AnnualCert,CT001,Execute
Z948805,HRIS,HRIS-EmpRecords,HRIS001,Write
Z948805,HRIS,HRIS-PayrollView,HRIS002,Read
Z948805,HRIS,HRIS-PayrollProcess,HRIS003,Execute
Z948805,HRIS,HRIS-Benefits,HRIS004,Write
Z948805,Recruiting Platform,RP-JobPost,RP001,Write
Z948805,Recruiting Platform,RP-CandidateReview,RP002,Read
Z948805,Recruiting Platform,RP-OfferMgmt,RP003,Write
Z948805,Learning Management,LMS-ContentCreate,LMS002,Write
Z948805,Learning Management,LMS-ReportView,LMS003,Read
Z948805,Performance System,PS-GoalSetting,PS001,Write
Z948805,Compliance Platform,CMP-USRegulatory,CMP010,Read
L504405,Active Directory,AD-Login,AD001,Read
L504405,Active Directory,AD-Email,AD002,Read
L504405,Active Directory,AD-Intranet,AD003,Read
L504405,HR Portal,HRP-SelfService,HRP001,Read
L504405,HR Portal,HRP-TimeEntry,HRP002,Write
L504405,Compliance Training,CT-AnnualCert,CT001,Execute
L504405,Core Banking System,CBS-AccountView,CBS001,Read
L504405,Core Banking System,CBS-AccountOpen,CBS002,Write
L504405,Core Banking System,CBS-LoanOriginate,CBS003,Write
L504405,Digital Banking Platform,DBP-MobileConfig,DBP001,Write
L504405,Digital Banking Platform,DBP-CardMgmt,DBP003,Write
L504405,CRM Platform,CRM-RetailClient,CRM010,Read
L504405,CRM Platform,CRM-Campaigns,CRM012,Write
L504405,Collections System,COL-DelinqView,COL001,Read
L504405,Collections System,COL-Workout,COL002,Write
L504405,Compliance Platform,CMP-LATAMRegulatory,CMP014,Read
L951540,Active Directory,AD-Login,AD001,Read
L951540,Active Directory,AD-Email,AD002,Read
L951540,Active Directory,AD-Intranet,AD003,Read
L951540,HR Portal,HRP-SelfService,HRP001,Read
L951540,Core Banking System,CBS-AccountView,CBS001,Read
L951540,Core Banking System,CBS-AccountOpen,CBS002,Write
L951540,Core Banking System,CBS-LoanOriginate,CBS003,Write
L951540,Digital Banking Platform,DBP-MobileConfig,DBP001,Write
L951540,Digital Banking Platform,DBP-CardMgmt,DBP003,Write
L951540,CRM Platform,CRM-RetailClient,CRM010,Read
L951540,CRM Platform,CRM-SBBClient,CRM011,Read
L951540,CRM Platform,CRM-Campaigns,CRM012,Write
L951540,Collections System,COL-DelinqView,COL001,Read
L951540,Collections System,COL-Workout,COL002,Write
L951540,Compliance Platform,CMP-APACRegulatory,CMP013,Read
L951540,ServiceNow,SN-IncidentMgmt,SN001,Write
X491635,Active Directory,AD-Login,AD001,Read
X491635,Active Directory,AD-Email,AD002,Read
X491635,Active Directory,AD-Intranet,AD003,Read
X491635,HR Portal,HRP-SelfService,HRP001,Read
X491635,HR Portal,HRP-TimeEntry,HRP002,Write
X491635,Compliance Training,CT-AnnualCert,CT001,Execute
X491635,ServiceNow,SN-IncidentMgmt,SN001,Write
X491635,ServiceNow,SN-ProblemMgmt,SN003,Write
X491635,ServiceNow,SN-AssetMgmt,SN004,Read
X491635,CI/CD Platform,CICD-Build,CICD001,Execute
X491635,CI/CD Platform,CICD-Deploy,CICD002,Execute
X491635,CI/CD Platform,CICD-RepoAccess,CICD003,Write
X491635,Cloud Platform,CP-AWSConsole,CP001,Read
X491635,Monitoring Tools,MT-Splunk,MT001,Read
X491635,Monitoring Tools,MT-Grafana,MT002,Read
X491635,Monitoring Tools,MT-PagerDuty,MT003,Write
X491635,HR Portal,HRP-TeamView,HRP010,Read
X491635,HR Portal,HRP-Approval,HRP011,Approve
X491635,Compliance Platform,CMP-LATAMRegulatory,CMP014,Read
F829300,Active Directory,AD-Login,AD001,Read
F829300,Active Directory,AD-Email,AD002,Read
F829300,Active Directory,AD-Intranet,AD003,Read
F829300,HR Portal,HRP-SelfService,HRP001,Read
F829300,Compliance Training,CT-AnnualCert,CT001,Execute
F829300,General Ledger,GL-JournalEntry,GL001,Write
F829300,General Ledger,GL-AccountRecon,GL003,Write
F829300,General Ledger,GL-TrialBalance,GL004,Read
F829300,Financial Reporting,FR-MgmtReports,FR001,Read
F829300,Financial Reporting,FR-RegReports,FR002,Read
F829300,Financial Reporting,FR-Consolidation,FR003,Execute
F829300,Budget System,BS-BudgetEntry,BS001,Write
F829300,Budget System,BS-Forecast,BS002,Write
F829300,Budget System,BS-Variance,BS003,Read
F829300,Accounts Payable,AP-InvoiceEntry,AP001,Write
F829300,Accounts Payable,AP-PaymentRun,AP002,Execute
F829300,Compliance Platform,CMP-LATAMRegulatory,CMP014,Read
V900296,Active Directory,AD-Login,AD001,Read
V900296,Active Directory,AD-Email,AD002,Read
V900296,Active Directory,AD-Intranet,AD003,Read
V900296,HR Portal,HRP-SelfService,HRP001,Read
V900296,HR Portal,HRP-TimeEntry,HRP002,Write
V900296,Compliance Training,CT-AnnualCert,CT001,Execute
V900296,CRM Platform,CRM-ClientView,CRM001,Read
V900296,CRM Platform,CRM-ClientEdit,CRM002,Write
V900296,CRM Platform,CRM-DealPipeline,CRM003,Write
V900296,CRM Platform,CRM-Reports,CRM004,Read
V900296,Credit Analysis System,CAS-CreditView,CAS001,Read
V900296,Credit Analysis System,CAS-CreditApprove,CAS003,Approve
V900296,Credit Analysis System,CAS-LimitSet,CAS004,Write
V900296,Transaction Banking Platform,TBP-CashMgmt,TBP001,Read
V900296,Transaction Banking Platform,TBP-TradeFinance,TBP002,Read
V900296,Transaction Banking Platform,TBP-Payments,TBP003,Execute
V900296,Transaction Banking Platform,TBP-Custody,TBP004,Read
V900296,KYC System,KYC-ClientDueDiligence,KYC001,Read
V900296,KYC System,KYC-RiskRating,KYC002,Write
V900296,HR Portal,HRP-TeamView,HRP010,Read
V900296,HR Portal,HRP-Approval,HRP011,Approve
V900296,Compliance Platform,CMP-LATAMRegulatory,CMP014,Read
V900296,Risk Analytics,RA-MarketRisk,RA001,Read
I962174,Active Directory,AD-Login,AD001,Read
I962174,Active Directory,AD-Email,AD002,Read
I962174,Active Directory,AD-Intranet,AD003,Read
I962174,HR Portal,HRP-SelfService,HRP001,Read
I962174,HR Portal,HRP-TimeEntry,HRP002,Write
I962174,Compliance Training,CT-AnnualCert,CT001,Execute
I962174,Enterprise Risk Platform,ERP-RiskDashboard,ERP001,Read
I962174,Enterprise Risk Platform,ERP-RiskAssessment,ERP002,Write
I962174,Enterprise Risk Platform,ERP-RiskApproval,ERP003,Approve
I962174,Enterprise Risk Platform,ERP-ModelValidation,ERP004,Execute
I962174,Credit Risk System,CRS-PortfolioView,CRS001,Read
I962174,Operational Risk System,ORS-IncidentLog,ORS001,Write
I962174,Operational Risk System,ORS-RCSA,ORS002,Write
I962174,Operational Risk System,ORS-KRI,ORS003,Read
I962174,Operational Risk System,ORS-ThirdParty,ORS004,Read
I962174,HR Portal,HRP-Approval,HRP011,Approve
I962174,HR Portal,HRP-BudgetView,HRP012,Read
N216837,Active Directory,AD-Login,AD001,Read
N216837,Active Directory,AD-Email,AD002,Read
N216837,Active Directory,AD-Intranet,AD003,Read
N216837,HR Portal,HRP-SelfService,HRP001,Read
N216837,HR Portal,HRP-TimeEntry,HRP002,Write
N216837,Compliance Training,CT-AnnualCert,CT001,Execute
N216837,Enterprise Risk Platform,ERP-RiskDashboard,ERP001,Read
N216837,Enterprise Risk Platform,ERP-ModelValidation,ERP004,Execute
N216837,Credit Risk System,CRS-PortfolioView,CRS001,Read
N216837,Credit Risk System,CRS-LossModel,CRS002,Execute
N216837,Credit Risk System,CRS-Provisioning,CRS003,Write
N216837,Operational Risk System,ORS-IncidentLog,ORS001,Write
N216837,Operational Risk System,ORS-KRI,ORS003,Read
N216837,Operational Risk System,ORS-ThirdParty,ORS004,Read
N216837,Compliance Training,CT-RiskCert,CT010,Execute
N216837,Compliance Platform,CMP-LATAMRegulatory,CMP014,Read
C669068,Active Directory,AD-Login,AD001,Read
C669068,Active Directory,AD-Email,AD002,Read
C669068,Active Directory,AD-Intranet,AD003,Read
C669068,HR Portal,HRP-SelfService,HRP001,Read
C669068,HR Portal,HRP-TimeEntry,HRP002,Write
C669068,Compliance Training,CT-AnnualCert,CT001,Execute
C669068,Enterprise Risk Platform,ERP-RiskDashboard,ERP001,Read
C669068,Enterprise Risk Platform,ERP-RiskAssessment,ERP002,Write
C669068,Enterprise Risk Platform,ERP-ModelValidation,ERP004,Execute
C669068,Credit Risk System,CRS-PortfolioView,CRS001,Read
C669068,Credit Risk System,CRS-LossModel,CRS002,Execute
C669068,Credit Risk System,CRS-Provisioning,CRS003,Write
C669068,Operational Risk System,ORS-IncidentLog,ORS001,Write
C669068,Operational Risk System,ORS-RCSA,ORS002,Write
C669068,Operational Risk System,ORS-KRI,ORS003,Read
C669068,Operational Risk System,ORS-ThirdParty,ORS004,Read
C669068,Compliance Training,CT-RiskCert,CT010,Execute
C669068,HR Portal,HRP-TeamView,HRP010,Read
C669068,HR Portal,HRP-Approval,HRP011,Approve
C669068,HR Portal,HRP-BudgetView,HRP012,Read
C669068,HR Portal,HRP-HiringApproval,HRP013,Approve
C669068,Compliance Platform,CMP-GDPR,CMP012,Read
I295263,Active Directory,AD-Login,AD001,Read
I295263,Active Directory,AD-Email,AD002,Read
I295263,Active Directory,AD-Intranet,AD003,Read
I295263,HR Portal,HRP-SelfService,HRP001,Read
I295263,HR Portal,HRP-TimeEntry,HRP002,Write
I295263,Compliance Training,CT-AnnualCert,CT001,Execute
I295263,Enterprise Risk Platform,ERP-RiskDashboard,ERP001,Read
I295263,Enterprise Risk Platform,ERP-RiskAssessment,ERP002,Write
I295263,Enterprise Risk Platform,ERP-RiskApproval,ERP003,Approve
I295263,Credit Risk System,CRS-PortfolioView,CRS001,Read
I295263,Credit Risk System,CRS-LossModel,CRS002,Execute
I295263,Credit Risk System,CRS-Provisioning,CRS003,Write
I295263,Operational Risk System,ORS-IncidentLog,ORS001,Write
I295263,Operational Risk System,ORS-RCSA,ORS002,Write
I295263,Compliance Training,CT-RiskCert,CT010,Execute
I295263,HR Portal,HRP-TeamView,HRP010,Read
I295263,HR Portal,HRP-Approval,HRP011,Approve
I295263,HR Portal,HRP-BudgetView,HRP012,Read
I295263,HR Portal,HRP-HiringApproval,HRP013,Approve
M478379,Active Directory,AD-Login,AD001,Read
M478379,Active Directory,AD-Email,AD002,Read
M478379,Active Directory,AD-Intranet,AD003,Read
M478379,HR Portal,HRP-SelfService,HRP001,Read
M478379,HR Portal,HRP-TimeEntry,HRP002,Write
M478379,Compliance Training,CT-AnnualCert,CT001,Execute
M478379,ServiceNow,SN-IncidentMgmt,SN001,Write
M478379,ServiceNow,SN-ChangeMgmt,SN002,Write
M478379,ServiceNow,SN-ProblemMgmt,SN003,Write
M478379,ServiceNow,SN-AssetMgmt,SN004,Read
M478379,CI/CD Platform,CICD-Build,CICD001,Execute
M478379,CI/CD Platform,CICD-Deploy,CICD002,Execute
M478379,CI/CD Platform,CICD-RepoAccess,CICD003,Write
M478379,Cloud Platform,CP-AWSConsole,CP001,Read
M478379,Cloud Platform,CP-AzureConsole,CP002,Read
M478379,Monitoring Tools,MT-Grafana,MT002,Read
M478379,Monitoring Tools,MT-PagerDuty,MT003,Write
M478379,Compliance Platform,CMP-APACRegulatory,CMP013,Read
M966124,Active Directory,AD-Login,AD001,Read
M966124,Active Directory,AD-Email,AD002,Read
M966124,Active Directory,AD-Intranet,AD003,Read
M966124,HR Portal,HRP-SelfService,HRP001,Read
M966124,HR Portal,HRP-TimeEntry,HRP002,Write
M966124,Compliance Training,CT-AnnualCert,CT001,Execute
M966124,CRM Platform,CRM-ClientEdit,CRM002,Write
M966124,CRM Platform,CRM-DealPipeline,CRM003,Write
M966124,CRM Platform,CRM-Reports,CRM004,Read
M966124,Credit Analysis System,CAS-CreditView,CAS001,Read
M966124,Credit Analysis System,CAS-CreditApprove,CAS003,Approve
M966124,Credit Analysis System,CAS-LimitSet,CAS004,Write
M966124,Transaction Banking Platform,TBP-TradeFinance,TBP002,Read
M966124,Transaction Banking Platform,TBP-Payments,TBP003,Execute
M966124,Transaction Banking Platform,TBP-Custody,TBP004,Read
M966124,KYC System,KYC-ClientDueDiligence,KYC001,Read
M966124,KYC System,KYC-RiskRating,KYC002,Write
M966124,HR Portal,HRP-Approval,HRP011,Approve
M966124,Compliance Platform,CMP-EURegulatory,CMP011,Read
M966124,Compliance Platform,CMP-GDPR,CMP012,Read
J927697,Active Directory,AD-Login,AD001,Read
J927697,Active Directory,AD-Email,AD002,Read
J927697,Active Directory,AD-Intranet,AD003,Read
J927697,HR Portal,HRP-SelfService,HRP001,Read
J927697,HR Portal,HRP-TimeEntry,HRP002,Write
J927697,Compliance Training,CT-AnnualCert,CT001,Execute
J927697,Core Banking System,CBS-AccountOpen,CBS002,Write
J927697,Core Banking System,CBS-LoanOriginate,CBS003,Write
J927697,Core Banking System,CBS-LoanApprove,CBS004,Approve
J927697,Digital Banking Platform,DBP-MobileConfig,DBP001,Write
J927697,Digital Banking Platform,DBP-OnlineBanking,DBP002,Admin
J927697,Digital Banking Platform,DBP-CardMgmt,DBP003,Write
J927697,CRM Platform,CRM-RetailClient,CRM010,Read
J927697,CRM Platform,CRM-SBBClient,CRM011,Read
J927697,CRM Platform,CRM-Campaigns,CRM012,Write
J927697,Collections System,COL-DelinqView,COL001,Read
J927697,Collections System,COL-Workout,COL002,Write
J927697,HR Portal,HRP-TeamView,HRP010,Read
J927697,HR Portal,HRP-Approval,HRP011,Approve
J927697,HR Portal,HRP-BudgetView,HRP012,Read
J927697,HR Portal,HRP-HiringApproval,HRP013,Approve
J927697,Compliance Platform,CMP-USRegulatory,CMP010,Read
T912380,Active Directory,AD-Login,AD001,Read
T912380,Active Directory,AD-Email,AD002,Read
T912380,Active Directory,AD-Intranet,AD003,Read
T912380,HR Portal,HRP-SelfService,HRP001,Read
T912380,HR Portal,HRP-TimeEntry,HRP002,Write
T912380,Compliance Training,CT-AnnualCert,CT001,Execute
T912380,CRM Platform,CRM-ClientView,CRM001,Read
T912380,CRM Platform,CRM-ClientEdit,CRM002,Write
T912380,CRM Platform,CRM-DealPipeline,CRM003,Write
T912380,CRM Platform,CRM-Reports,CRM004,Read
T912380,Credit Analysis System,CAS-CreditView,CAS001,Read
T912380,Credit Analysis System,CAS-CreditScore,CAS002,Execute
T912380,Credit Analysis System,CAS-LimitSet,CAS004,Write
T912380,Transaction Banking Platform,TBP-CashMgmt,TBP001,Read
T912380,Transaction Banking Platform,TBP-TradeFinance,TBP002,Read
T912380,Transaction Banking Platform,TBP-Payments,TBP003,Execute
T912380,Transaction Banking Platform,TBP-Custody,TBP004,Read
T912380,KYC System,KYC-ClientDueDiligence,KYC001,Read
T912380,KYC System,KYC-RiskRating,KYC002,Write
T912380,HR Portal,HRP-TeamView,HRP010,Read
T912380,HR Portal,HRP-Approval,HRP011,Approve
T912380,HR Portal,HRP-BudgetView,HRP012,Read
T912380,HR Portal,HRP-HiringApproval,HRP013,Approve
T912380,Compliance Platform,CMP-APACRegulatory,CMP013,Read
V052228,Active Directory,AD-Login,AD001,Read
V052228,Active Directory,AD-Email,AD002,Read
V052228,Active Directory,AD-Intranet,AD003,Read
V052228,HR Portal,HRP-SelfService,HRP001,Read
V052228,HR Portal,HRP-TimeEntry,HRP002,Write
V052228,Compliance Training,CT-AnnualCert,CT001,Execute
V052228,General Ledger,GL-JournalEntry,GL001,Write
V052228,General Ledger,GL-AccountRecon,GL003,Write
V052228,General Ledger,GL-TrialBalance,GL004,Read
V052228,Financial Reporting,FR-MgmtReports,FR001,Read
V052228,Financial Reporting,FR-RegReports,FR002,Read
V052228,Financial Reporting,FR-Consolidation,FR003,Execute
V052228,Budget System,BS-BudgetEntry,BS001,Write
V052228,Budget System,BS-Forecast,BS002,Write
V052228,Budget System,BS-Variance,BS003,Read
V052228,Accounts Payable,AP-InvoiceEntry,AP001,Write
V052228,Accounts Payable,AP-PaymentRun,AP002,Execute
V052228,HR Portal,HRP-TeamView,HRP010,Read
V052228,HR Portal,HRP-Approval,HRP011,Approve
V052228,HR Portal,HRP-BudgetView,HRP012,Read
V052228,Compliance Platform,CMP-EURegulatory,CMP011,Read
V052228,Compliance Platform,CMP-GDPR,CMP012,Read
S647477,Active Directory,AD-Email,AD002,Read
S647477,Active Directory,AD-Intranet,AD003,Read
S647477,HR Portal,HRP-SelfService,HRP001,Read
S647477,HR Portal,HRP-TimeEntry,HRP002,Write
S647477,Compliance Training,CT-AnnualCert,CT001,Execute
S647477,ServiceNow,SN-ChangeMgmt,SN002,Write
S647477,ServiceNow,SN-ProblemMgmt,SN003,Write
S647477,ServiceNow,SN-AssetMgmt,SN004,Read
S647477,CI/CD Platform,CICD-Build,CICD001,Execute
S647477,CI/CD Platform,CICD-Deploy,CICD002,Execute
S647477,CI/CD Platform,CICD-RepoAccess,CICD003,Write
S647477,Cloud Platform,CP-AWSConsole,CP001,Read
S647477,Cloud Platform,CP-AzureConsole,CP002,Read
S647477,Monitoring Tools,MT-Splunk,MT001,Read
S647477,Monitoring Tools,MT-Grafana,MT002,Read
S647477,Monitoring Tools,MT-PagerDuty,MT003,Write
S647477,Compliance Platform,CMP-EURegulatory,CMP011,Read
S647477,Compliance Platform,CMP-GDPR,CMP012,Read
Z022033,Active Directory,AD-Login,AD001,Read
Z022033,Active Directory,AD-Intranet,AD003,Read
Z022033,HR Portal,HRP-SelfService,HRP001,Read
Z022033,HR Portal,HRP-TimeEntry,HRP002,Write
Z022033,Compliance Training,CT-AnnualCert,CT001,Execute
Z022033,Core Banking System,CBS-AccountView,CBS001,Read
Z022033,Core Banking System,CBS-AccountOpen,CBS002,Write
Z022033,Core Banking System,CBS-LoanOriginate,CBS003,Write
Z022033,Digital Banking Platform,DBP-MobileConfig,DBP001,Write
Z022033,Digital Banking Platform,DBP-CardMgmt,DBP003,Write
